trial,score,rsi_buy_min,rsi_buy_max,pullback_volume_min,require_pullback_macd_rising,trend_rsi_min,trend_rsi_max,trend_volume_min,breakout_lookback,ml_probability_min,stop_loss_pct,pullback_take_profit_pct,trend_trailing_stop_pct,cooldown_bars,minimum_hold_bars,max_hold_bars,pullback_rsi_sell,trend_macd_down_bars,require_positive_long_trend,block_high_volatility,atr_percentile_limit,fold_1_return,fold_2_return,fold_3_return,fold_4_return
2979,-20.60791006973717,41.787654542609154,52.6695594708451,0.8505757686681567,False,60.8621583602045,69.82410901601796,0.8786248924852266,12,0.5039940191845804,0.0199952261070092,0.03821991530475574,0.024765249788410028,7,6,96,77.86935842627838,2,False,False,0.8204022027257638,12.345733526000036,2.3313594998000564,3.8276836950365434,4.076919336000029
2980,8.94703287729755,41.552982165581795,52.917941908512915,0.9071938665777415,False,61.10829729337195,70.07941744601517,0.8657885015081425,12,0.5005264182987463,0.01965004542949786,0.03837840955000663,0.02492810075475262,8,6,93,78.37750399345948,2,False,False,0.8331635841217241,6.789499239600039,3.583133025300067,3.843360992599254,8.076648502764794
2981,-21.151851935756316,42.03774008607852,52.81567169320803,0.9189729296156216,False,55.02656094416063,69.57147675222953,0.8812582515517602,12,0.5002245585590271,0.01979873452458204,0.03791251206644487,0.02463241636353379,6,6,99,77.70711660377897,2,False,False,0.8168761997112695,12.339188250000044,1.0484472528000666,5.081194879944406,4.076919336000029
2982,-50.9986222060197,41.335870551220026,52.94364863555308,0.8932388783509945,False,61.07153533892127,70.09794299987222,0.8633747534901526,12,0.5004699344261376,0.01981219867237223,0.03781264322592334,0.024663147026894625,8,6,95,78.42700270521344,2,False,True,0.8295184878456728,6.159970131200065,1.610081184500034,2.2823909692354594,7.500870884591837
2983,-24.866526203901234,47.898079038894465,52.463193270958186,0.9151764327169573,False,61.32960769240414,70.21708986013861,0.8803535813157369,12,0.5000287568214737,0.019560823965012804,0.03868466560821498,0.02498632277981813,7,6,99,77.99299466919905,2,False,False,0.8220428739844694,11.234589346000012,3.583133025300067,0.024119520560050844,1.0945804860000186
2984,-20.16078174649424,42.45995228876638,52.87663244523663,0.8503310265390523,False,61.39367730154554,70.32619200020048,0.8937685610254619,12,0.500039054856549,0.019693890154467326,0.03734815773003726,0.024995277091637447,8,6,92,78.50516135606186,2,False,False,0.8162141263428867,12.345733526000036,3.583133025300067,3.7414546784575453,4.750459531425855
2985,-21.401241270105146,41.23658978548032,52.98173688622383,0.8824962548916983,False,60.55730430416978,69.6738623244741,0.8621943181076205,12,0.5002081908165854,0.019662796731427304,0.039086928805998664,0.02456320590509376,8,6,101,77.28111263645529,2,False,False,0.8255478937193038,6.783285047600041,1.429874276800036,2.4205008704932363,7.2757391940000415
2986,-25.981655323942828,41.836848533909006,52.50930269655695,0.8736939604351545,False,60.957022379250986,69.88809365014728,0.8746944532835063,12,0.5000364659443651,0.01943083217797921,0.03785070927870049,0.024299847442360602,7,6,99,77.81185799648897,2,True,False,0.8211483843168705,11.234589346000012,1.2639078548000615,0.024119520560050844,1.0945804860000186
2987,9.493696696781367,41.3007264650655,52.94183291155492,0.8963084966865524,False,61.47264668243714,70.3819713402616,0.889924213098938,12,0.5049410748861576,0.019979562876919443,0.03740306236262969,0.024091080582244784,8,6,95,78.58650876669257,2,False,False,0.8350876055087735,12.345733526000036,3.583133025300067,3.7468855145195157,7.975316878521577
2988,-20.35957777351198,41.874982777771635,52.53840673868575,0.9181171803245927,False,61.14933441224827,70.01232383394586,0.897101077866638,12,0.5040287456213732,0.01963232795779952,0.038133796227492425,0.02460138961937159,8,6,98,78.07057168126757,2,False,False,0.816025732465257,12.345733526000036,2.9172259723000638,3.8191653138300197,4.829689913703383
