trial,robust_score,train_score,validation_score,param_rsi_buy_min,param_rsi_buy_max,param_rsi_sell,param_relative_volume_min,param_macd_hist_min,param_require_rsi_rising,param_require_volume_rising,param_require_macd_rising,param_use_15m_confirmation,param_rsi_15m_min,param_relative_volume_15m_min,param_macd_hist_15m_min,param_required_15m_rising,param_stop_loss_pct,param_take_profit_pct,param_use_trend_entry,param_trend_rsi_min,param_trend_rsi_max,param_trend_relative_volume_min,param_trend_breakout_lookback,train_total_return_pct,train_max_drawdown_pct,train_number_of_trades,train_win_rate_pct,train_profit_factor,train_average_trade_return_pct,train_average_holding_minutes,train_minimum_holding_minutes,train_maximum_holding_minutes,train_average_holding_bars,validation_total_return_pct,validation_max_drawdown_pct,validation_number_of_trades,validation_win_rate_pct,validation_profit_factor,validation_average_trade_return_pct,validation_average_holding_minutes,validation_minimum_holding_minutes,validation_maximum_holding_minutes,validation_average_holding_bars
2017,1.134049861913864,-43.346845645261915,11.970761273229343,35.84302765214938,42.640005820038034,70.98131859418477,1.1190827143907955,0.0,False,True,True,False,56.807105673646454,0.9410433347620906,-0.01,False,0.01,0.025,True,50.048455109856135,78.78665288533725,1.4131380376149871,12,-17.50023779635461,-23.151169351155808,255,47.84313725490196,0.7569940632929444,-0.07319112465216368,81.82352941176471,0.0,3935.0,4.223529411764706,11.287078379252424,-3.254387951611304,102,62.745098039215684,1.6645105818044896,0.10675368825525972,153.38235294117646,0.0,5450.0,4.205882352941177
3761,1.127264821560324,-16.45799775930187,5.241764261385791,32.61322900145777,48.72563954586574,59.64192946395276,1.3795733619712438,0.0,False,False,False,False,60.30606602417643,1.0937623725270265,0.0,False,0.025,0.01,False,57.35739594791436,69.41823176474948,1.4657930583986505,18,-5.703367991261965,-10.713949343027263,34,58.82352941176471,0.7475575483392536,-0.16418300474131464,333.52941176470586,0.0,3955.0,12.705882352941176,4.270992716021427,-2.86598187201047,15,73.33333333333333,1.9577214791405235,0.28423460856667143,1218.6666666666667,0.0,5445.0,14.933333333333334
3222,1.1229156471128343,1.9558625609610294,0.9793422658635101,32.18545404714009,63.07022332484321,77.18965796070985,1.4929815795814578,-0.01,False,True,True,False,50.987205110572255,1.1219273394343976,0.0,False,0.0075,0.01,False,57.526781061429446,73.05361902989881,1.0895742347346202,12,2.64454544614372,-3.0399471241842835,40,47.5,1.1741673466984426,0.06904453443046438,299.75,0.0,3970.0,4.9,0.9175841511890548,-2.441793071642162,11,54.54545454545454,1.2753935755453782,0.08604319735749529,1081.3636363636363,0.0,5445.0,9.0
3415,1.1166728801142778,-33.985490245391226,9.613045441462084,31.090401370607708,50.01184053367866,70.21008158779686,0.981745246907755,0.0,True,True,True,False,58.119275174985304,1.0946863418675732,0.0,False,0.0075,0.015,True,58.69855406147019,74.63881027773138,1.4539729502074927,12,-12.72078282613368,-19.506362312080704,229,44.97816593886463,0.8124547680440282,-0.05715917147849055,95.63318777292577,0.0,3955.0,4.925764192139738,8.615673391536571,-2.63056138056057,83,59.036144578313255,1.5165672560399734,0.10179639308777058,328.1927710843373,0.0,5445.0,6.578313253012048
2086,1.1104653606298456,-31.479110256790783,8.980242924827541,38.157518816350546,45.79540684482051,73.00969558587327,1.2805715815916132,0.0,False,True,True,False,54.6615346649987,1.4303948508459374,0.0,False,0.015,0.015,True,50.64137441152817,70.52902210818951,1.423891455935463,18,-11.874329814031071,-18.048090389294412,105,42.857142857142854,0.7321264578103002,-0.11645152857195608,205.52380952380952,0.0,3980.0,8.133333333333333,8.151137370320338,-3.193335187452684,33,51.515151515151516,2.306981005680018,0.2412273565096569,517.2727272727273,10.0,5445.0,10.545454545454545
2046,1.1102018536997393,-15.389689271670797,4.9576241716174385,36.3271004006921,45.230145597762224,63.36587239113402,1.742131566833136,-0.01,False,False,False,False,46.52547524758993,0.9991863584080272,0.0,True,0.0125,0.01,True,49.429710569695146,71.60701193039877,1.4953871483191667,18,-4.090361092188022,-11.696658254888636,124,52.41935483870967,0.8487383615692181,-0.03165977201265141,67.1774193548387,0.0,3935.0,2.0161290322580645,3.7729251581541945,-2.432456802237115,39,48.717948717948715,1.9072740279337759,0.09627788085383278,279.87179487179486,0.0,5445.0,2.8974358974358974
4117,1.1068837815204597,-2.267108938739075,1.6736610162052283,42.66429136668158,65.26895504516825,80.21037438527928,1.7354898115559116,-0.01,False,False,True,True,50.50013664540422,1.467157467474438,0.0,False,0.0125,0.0075,True,53.79510329877657,74.49278205863756,1.3509425863026001,12,0.7560025019104133,-4.941650409276344,39,58.97435897435898,1.056309594305841,0.02250448729755399,249.23076923076923,0.0,3980.0,4.153846153846154,0.8220598734230755,-1.8751758150134301,13,61.53846153846154,1.2232011205198063,0.06599983799329817,437.3076923076923,0.0,5380.0,4.846153846153846
929,1.104337205317848,-5.146521399674341,2.390967555236433,27.766149514190257,57.18351894448321,75.94334319161065,1.6314515013819086,0.0,False,False,True,True,55.333799618724456,1.0361174320196014,-0.01,True,0.01,0.01,True,53.693769968623485,71.33723240525642,1.3233284722284497,12,-1.0887471391274328,-5.433475761977213,45,44.44444444444444,0.9301210353571471,-0.021574609643246975,138.55555555555554,0.0,3970.0,5.5777777777777775,1.3052152269997341,-1.8332317320169045,10,50.0,1.5181946621718865,0.1324432207329196,28.5,0.0,65.0,5.7
1284,1.0925494966648372,-20.643570265498596,6.253442063039486,38.407636734385896,52.672488573978264,69.5673654005991,1.4869740101651203,0.0,False,True,True,False,46.052166824225324,0.9060048206774032,0.0,True,0.01,0.04,True,55.105839082737006,69.46775318492173,1.3526195718892962,24,-8.267291958428757,-12.287232181072449,92,44.565217391304344,0.7809717142964233,-0.08959585953874698,186.6304347826087,0.0,3960.0,6.543478260869565,5.3245872769629665,-2.414795168558237,29,51.724137931034484,1.7485773254357508,0.18340436426907242,520.1724137931035,0.0,5450.0,5.551724137931035
1169,1.0871974220112217,-4.324028084109424,2.1682044430385776,46.85366177808901,63.875534594996964,72.46739919933866,1.1092036722993504,0.0,False,False,False,True,46.179227599059914,1.1007078597673585,0.0,False,0.0125,0.025,True,55.83404347408604,79.68879278271777,0.8520883872147879,18,1.6941521137775029,-7.702419412315908,179,52.513966480446925,1.039709825266013,0.011837545462778135,112.45810055865921,0.0,5400.0,3.016759776536313,3.5298722874571142,-4.102077150016969,55,58.18181818181818,1.3681948196442073,0.06454677376721563,17.454545454545453,0.0,80.0,3.4909090909090907
849,1.0855562554212235,-5.05387853530828,2.3490258892482934,28.251311279773756,55.01094090493725,80.57667452996292,0.8992814515085557,0.0,False,True,True,True,50.8322616560983,1.0466224128119808,0.0,False,0.005,0.01,True,56.95611495931027,71.39773981053085,1.4002490316456537,6,-0.7274873136137949,-5.724174530021131,63,38.095238095238095,0.9579481192847776,-0.00952871923023757,98.41269841269842,0.0,3970.0,3.873015873015873,1.0408650754819115,-1.3416446291471984,12,41.66666666666667,1.3545888445780307,0.08855193096197293,20.833333333333332,0.0,65.0,4.166666666666667
1154,1.0830078277472415,-4.536859780824487,2.217222772953363,46.37427254594688,54.479015921968326,65.64404609521831,1.6179467639401859,-0.01,False,False,True,True,55.42682947634836,1.4177671742857108,0.0,True,0.0125,0.02,True,48.054113617934156,73.8963723359636,1.2788990999176155,18,-0.28639935635460523,-5.872400902772723,41,60.97560975609756,0.9736856725827142,-0.00420214302667157,129.7560975609756,0.0,3935.0,1.6585365853658536,0.5947136615764403,-1.2981911143458258,17,58.82352941176471,1.2658516107159408,0.036011282764817944,6.176470588235294,5.0,15.0,1.2352941176470589
3924,1.0785324799837301,2.8525936097325437,1.001251178362603,40.56465672364595,50.43255532711035,60.498011312529066,0.9885092241862374,0.0,True,False,True,True,57.60715674720335,1.1106852980605102,-0.01,True,0.025,0.03,True,50.1550942636418,71.49440224847658,0.8837063183189597,24,3.0647321797401927,-3.261948350125854,48,58.333333333333336,1.4790868006553348,0.06405375710750749,5.833333333333333,5.0,15.0,1.1666666666666667,-0.11460332431985076,-0.8768557155151346,15,33.33333333333333,0.9301716536064703,-0.007262386729212829,5.0,5.0,5.0,1.0
1668,1.062033789085218,-21.004154127693326,6.3130723210085495,49.25170479536956,55.160803398219144,70.00987772508006,1.679853821690911,-0.01,False,False,False,False,50.90269374912088,0.7535488981185822,0.0,False,0.015,0.01,True,52.08764337679003,67.58872803311806,1.455423958313647,12,-7.920234308791052,-12.34822081771626,58,37.93103448275862,0.6751570090585866,-0.13921359674494146,185.51724137931035,5.0,3980.0,5.448275862068965,2.5312498533073713,-0.9356566657760079,12,66.66666666666666,2.3320399777252367,0.21087568491343447,119.16666666666667,5.0,1055.0,6.333333333333333
4412,1.0553034596637847,-17.095918786485896,5.329283156285259,35.1115117286151,50.26420151670318,59.29863687341223,1.8134644633692376,-0.01,True,True,False,False,58.86809418148225,1.3349571148769812,0.0,True,0.0075,0.025,True,58.934643614875974,74.41919706656499,1.3314601341441696,18,-4.988164022885844,-12.288166781985288,225,46.666666666666664,0.8794135870321492,-0.021416228236466692,37.06666666666667,0.0,3935.0,1.12,5.788066261912239,-3.6360998614213824,80,46.25,1.5742278140998318,0.07166126707421741,186.375,0.0,5450.0,1.575
4710,1.0544648042025997,-6.578323880470683,2.6990457743202705,31.03356794343267,49.78639166357446,77.26873131226341,1.8084163073756807,0.0,False,False,False,True,40.914205381948584,1.035015941394734,-0.01,False,0.005,0.01,True,50.34848460301013,76.54779358456622,1.0474093794645754,12,-1.2654198997037125,-6.822812296031322,130,38.46153846153847,0.9642537466942742,-0.008000074695681569,88.3076923076923,0.0,3970.0,3.5384615384615383,2.531612055166388,-2.379576615177914,39,41.02564102564102,1.2875944450756363,0.06633232070611893,47.05128205128205,0.0,1075.0,4.0256410256410255
1204,1.0541252153939125,-9.723227097162091,3.4849319896844353,49.861525699708515,56.62562517082695,80.27984467980687,1.6686197618232774,0.0,True,True,False,True,54.98139769284527,1.191424763105543,0.0,True,0.025,0.0075,True,54.16489822015882,78.73007828229305,1.20359230719912,24,-1.6518814678862404,-9.27640480389017,91,59.34065934065934,0.9515647925157852,-0.01394656086341599,145.05494505494505,0.0,3980.0,4.813186813186813,3.4093896347289876,-2.8103854764849223,34,55.88235294117647,1.4205847611587143,0.10138832797038055,216.47058823529412,0.0,5390.0,5.529411764705882
4474,1.0517301652236521,-9.41899984483676,3.406480126432842,48.44014825199385,55.971172206326294,79.55932226040106,1.2752029249633265,-0.01,True,True,True,False,55.43189506215285,1.41706958520794,-0.01,False,0.005,0.015,True,57.32503378300059,70.57686647185719,1.4698529069030144,6,-1.0156907711727392,-9.193507296219927,107,31.775700934579437,0.9687073519461987,-0.006834199975102827,112.24299065420561,0.0,3970.0,5.289719626168225,3.5705470243672544,-2.897154101040722,32,43.75,1.5082504855776604,0.11214567916434937,167.8125,0.0,1105.0,7.3125
3262,1.0456239347353944,3.0299529081135246,1.0908582455951519,38.60099361694335,49.41102075152703,60.66833056756402,0.9987307421242344,0.0,False,False,True,True,50.64942352028107,1.3010359658417212,0.0,False,0.025,0.015,True,59.77850672988295,74.3297568622463,0.8857286507531344,18,4.281845797300798,-4.156987632024789,78,56.41025641025641,1.3574243484257227,0.05541536014636412,55.833333333333336,0.0,3935.0,1.0897435897435896,0.26823310786010524,-1.6369590067916606,24,50.0,1.0858825974830815,0.011811833771907069,5.625,5.0,20.0,1.125
235,1.0382204471836838,-25.490982674793887,7.410966115882156,36.36897521646951,51.31078115178189,58.11163483758703,1.0512900048360587,0.0,False,True,False,False,47.47924967731789,0.8377567481413981,-0.01,False,0.015,0.025,False,59.59266546759727,73.44752905707395,1.350478675276992,18,-8.284972673315515,-15.792746178281568,58,41.37931034482759,0.7515576763180252,-0.14300708408026094,324.13793103448273,0.0,3960.0,12.379310344827585,6.127328319997405,-3.414284128635836,21,71.42857142857143,2.608614352072078,0.28680880210760235,1034.047619047619,5.0,5450.0,13.380952380952381
2631,1.028251800394358,-27.357200228702403,7.867551857569959,27.805385851063637,53.74263774169536,76.63138876141747,1.7450484346304065,0.0,False,False,False,False,50.46784048118445,1.352342883640255,0.0,False,0.0075,0.03,True,48.178315910992275,76.72610359626864,1.2607982473160735,18,-9.602662520657134,-16.627547956264422,179,38.547486033519554,0.8392983444099116,-0.053108454691490066,148.07262569832403,0.0,5410.0,6.318435754189944,10.332313043026087,-5.12095124315689,74,45.94594594594595,1.5183392997140432,0.13713669524618885,267.9054054054054,0.0,5450.0,6.472972972972973
17,1.0133192355409273,-23.312882519172245,6.8415398653339885,37.63522645244968,47.50710264831963,79.79581710924572,0.9084187277119102,-0.01,False,True,True,False,56.9646229064318,1.2278350329760346,0.0,True,0.02,0.05,False,54.73088237729696,66.67810820884003,1.4642831103803153,12,-7.021288850077633,-15.0904729913521,57,38.59649122807017,0.8197118303560725,-0.11603289560237379,484.2105263157895,5.0,4065.0,18.63157894736842,9.041829732680107,-5.4963508933699945,18,44.44444444444444,2.4008399069849906,0.4968208147794362,1007.2222222222222,15.0,5485.0,19.444444444444443
3010,0.9996713815055784,-30.60224034810743,8.650231468532436,44.21809563100294,66.17498090318287,81.32284350170536,1.3602415617294499,-0.01,False,False,True,False,46.21918725621225,1.0784824368531658,-0.01,False,0.02,0.05,True,53.46723964617947,65.35593476981339,1.4515152685698751,24,-9.911649805005162,-18.507163168584682,62,35.483870967741936,0.7424573321824989,-0.1539726513408516,410.48387096774195,0.0,4025.0,10.193548387096774,9.154830816884063,-3.6980265984438265,22,45.45454545454545,1.992561993741497,0.41542967694596183,704.5454545454545,5.0,4040.0,12.181818181818182
