trial,robust_score,train_score,validation_score,param_rsi_buy_min,param_rsi_buy_max,param_rsi_sell,param_relative_volume_min,param_macd_hist_min,param_require_rsi_rising,param_require_volume_rising,param_require_macd_rising,param_use_15m_confirmation,param_rsi_15m_min,param_relative_volume_15m_min,param_macd_hist_15m_min,param_required_15m_rising,param_stop_loss_pct,param_take_profit_pct,train_total_return_pct,train_max_drawdown_pct,train_number_of_trades,train_win_rate_pct,train_profit_factor,train_average_trade_return_pct,validation_total_return_pct,validation_max_drawdown_pct,validation_number_of_trades,validation_win_rate_pct,validation_profit_factor,validation_average_trade_return_pct
4460,-21.650861501069844,-26.447364246650825,-15.039020439407137,32.06851435198024,59.62595722001332,67.05697281720921,1.1176973219112822,0.0,False,False,False,False,57.08015438840792,1.3592038378557338,0.0,False,0.02,0.01,-12.840298063551248,-13.06360704847519,146,32.87671232876712,0.7099389206127107,-0.09174795441907271,-6.630126669525382,-8.423135120070778,53,35.84905660377358,0.5820293320874992,-0.12767223712930265
4510,-21.68962264926109,-25.88802204430122,-15.217617138185785,34.70819467445375,57.244678759697734,75.76269011317942,0.8717257758045223,0.0,False,False,True,False,42.55181808161929,1.2682632508318645,0.0,False,0.025,0.015,-10.188173130600397,-14.88489073203737,208,33.17307692307692,0.8285353085895683,-0.04881702910202174,-6.730130085740161,-8.827261535218245,83,32.53012048192771,0.7106583046257501,-0.08173818629039246
2881,-21.753692478622405,-22.852035056239046,-16.040683714562643,37.27421627391517,64.13560770702213,74.75049806095252,0.9610337387229803,0.0,False,False,False,False,58.68602238045251,0.9774047559227098,-0.01,False,0.02,0.04,-7.933819381783369,-14.336202324086589,204,34.80392156862745,0.8706391995200068,-0.03678730181250688,-7.605337928739752,-8.79003194547714,88,34.090909090909086,0.6602506428035683,-0.08794501130675049
4006,-21.762699892790714,-20.040388977223664,-16.7526026484848,27.329356393130844,43.81335052139912,73.96727822052152,0.9419187558564878,0.0,False,False,False,False,51.43337671682149,1.3015862402510807,0.0,False,0.0075,0.0075,-9.262190947582061,-10.393334276473743,71,30.985915492957744,0.5891676707276116,-0.13525332885916946,-7.531902349250563,-8.390207069178556,24,29.166666666666668,0.29581680260375204,-0.32387924081111363
1402,-22.133689791806763,-28.28003546064513,-15.06368092664548,25.35398667517904,43.49107605492462,67.51421739455044,1.2573538742328216,0.0,False,False,False,False,61.161991551693305,1.2795652342381358,0.0,False,0.025,0.04,-11.762863719901496,-14.440253248985169,39,25.64102564102564,0.4202162051115418,-0.3161516647984807,-6.694298995619863,-7.532062735317968,13,30.76923076923077,0.2002079151581518,-0.5285979357923256
1959,-22.154514629457147,-15.515505993278541,-18.09230748965814,30.831774244354722,56.75055574857715,67.7160236616253,0.9623180694769083,0.0,False,False,True,False,45.14259181964362,0.9854634537712399,0.0,True,0.015,0.02,-7.115861161890191,-9.120062614198277,173,35.26011560693642,0.8634874161471792,-0.03968382229791456,-8.032514369287059,-9.808696019052121,64,35.9375,0.5615512689627109,-0.12905609766423376
770,-22.166325508293376,-26.632031139782285,-15.508317723347806,27.819026684376865,59.20195641026385,76.61919946799895,0.8738363695896076,-0.01,True,False,True,False,50.9523090919845,0.9332758537172388,-0.01,False,0.0125,0.03,-12.23896932079802,-13.76590075367561,211,30.80568720379147,0.798800252689612,-0.0590422197611277,-7.165778126295175,-8.685587389298933,81,33.33333333333333,0.6918519819362426,-0.08949760659258982
4627,-22.215546784240168,-31.65820624915446,-14.30099522195155,26.575260212836316,52.40683276805284,60.66533550645346,0.8838021041801752,0.0,False,False,True,False,48.085448218706674,0.8564679585552123,0.0,False,0.015,0.02,-13.752683721510618,-16.581288701643594,158,37.34177215189873,0.7161686042484463,-0.0910012828434584,-5.598317236695793,-8.902750382289092,62,37.096774193548384,0.7092163391564265,-0.09026508710702856
464,-22.264187612225154,-19.476431086681,-17.395079840554903,27.80061451663861,44.142713203260335,61.61195365339395,1.0848945822476652,0.0,False,False,False,False,60.49787238914223,1.1054286883028237,0.0,False,0.02,0.0075,-8.893964571197067,-10.089335359661478,53,33.9622641509434,0.5466382673826949,-0.17347798258976013,-7.963359142178017,-8.15287136213325,15,20.0,0.13957900285978816,-0.5498527922607869
1073,-22.270400527257873,-17.902472777236465,-17.51259001326708,31.96305339483733,56.7372942557018,74.64628597288464,1.0666057019201007,0.0,False,False,True,False,55.09155251050526,1.2844657779267574,-0.01,False,0.0075,0.05,-6.510038470224799,-11.389939440288199,141,29.78723404255319,0.8328302083316811,-0.04474179043004267,-7.921000068633177,-9.015529684841761,48,29.166666666666668,0.40965921872331124,-0.1710937692416973
2128,-22.30952151856465,-22.896332923694686,-16.58543828764098,31.21345282001409,43.697932251887764,60.30010202268128,0.8825879161104168,0.0,False,False,True,False,58.90238813288836,0.790604240096948,-0.01,False,0.02,0.0075,-10.282091694603078,-11.972698754696653,77,33.76623376623377,0.6042050259696885,-0.13877570487846075,-7.958441728154996,-7.958441728154996,25,32.0,0.2873704004718413,-0.32849233313431725
1276,-22.335020680173436,-17.585501330954948,-17.938645347434697,27.551385464311988,65.42612107616746,81.3953114936589,1.0207058429623106,-0.01,False,True,True,False,52.56239381325119,0.936181354708777,0.0,False,0.0125,0.015,-8.640745129456807,-9.36197559884362,125,32.800000000000004,0.734475531370924,-0.07043599079415949,-8.296120898000126,-9.209236260037901,61,27.86885245901639,0.46776255095498404,-0.14078369915909156
4368,-22.33860296625928,-29.14886896287825,-15.051385725539717,29.13743634440549,60.192304136942184,67.85385198493286,0.8835002890518844,0.0,False,False,False,False,55.85707223266111,1.2973266934446932,0.0,False,0.02,0.01,-11.769851556848732,-16.254399624998385,259,34.74903474903475,0.8293342868251767,-0.04636737107063064,-6.835328411799901,-8.890552913381889,103,37.86407766990291,0.7599015163929911,-0.06665217286325675
3282,-22.410137259063625,-21.754063844464596,-16.971621297947475,38.61345958831539,67.34457326160654,75.30662066352994,0.9307576920955952,0.0,True,False,True,False,40.55734534171924,1.062011143048637,0.0,False,0.02,0.03,-9.379400065924859,-12.270112030297554,212,34.90566037735849,0.843242034523357,-0.04334874875229095,-8.160705411699631,-9.186389824279628,103,34.95145631067961,0.648694845258731,-0.0810846700283792
1807,-22.435647691371557,-22.685162401433576,-16.764357091013164,32.92784469886076,65.44189040041125,81.10362758343759,0.9363453566171087,0.0,False,False,False,False,50.79890892187071,0.9709230225171128,0.0,True,0.015,0.01,-10.847683045776702,-11.820906835744383,241,34.85477178423236,0.8277058355593054,-0.045581295581615236,-7.772446387791831,-9.415363432293178,111,35.13513513513514,0.7163939229616266,-0.07107284101347033
2748,-22.473779251661313,-13.75273379770422,-17.948272552569307,32.64274146686615,54.19725928731512,68.4875064773297,0.9734667902620675,-0.01,False,False,True,False,61.75240602798358,1.2456769038130142,0.0,False,0.025,0.05,-2.6393781860500343,-11.416827456253598,146,36.986301369863014,0.9453017875103672,-0.01402228346501204,-8.075994434379785,-9.391859185926045,49,34.69387755102041,0.45577887546508467,-0.16999827502906192
96,-22.508068638945353,-25.32073356947412,-16.177885246576825,32.237880139643956,51.34090459781873,81.18879258479502,1.0476541576647793,-0.01,False,False,True,False,58.578655915923335,0.9324873561170502,-0.01,False,0.015,0.01,-10.315044421090791,-14.130888958923116,97,32.98969072164948,0.6854188238917185,-0.10953761986531803,-6.692857828704324,-8.642050132738198,28,28.57142857142857,0.3107377844144485,-0.24610267807003225
